State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,COIMBATORE,2003,Whole Year,Bhindi,337.00,2885.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Bitter Gourd,233.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Black pepper,127.00,25.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Bottle Gourd,6.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Brinjal,553.00,6182.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Cabbage,5.00,318.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Cardamom,813.00,63.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Cashewnut,249.00,86.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Cauliflower,55.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Citrus Fruit,59.00,62.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Coconut,99381.00,690200.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Coriander,1747.00,911.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Cucumber,47.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Drum Stick,60.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Dry chillies,1410.00,724.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Grapes,365.00,1638.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Jack Fruit,14.00,135.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Lab-Lab,244.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Mango,3793.00,10951.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Onion,1330.00,18824.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Orange,12.00,24.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Citrus Fruit,213.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Fresh Fruits,382.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Other Vegetables,322.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Papaya,218.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Fruit,156.00,1096.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Pome Granet,38.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Pump Kin,387.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Redish,18.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Ribed Guard,80.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Snak Guard,108.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Sugarcane,6299.00,548422.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Sweet potato,1.00,14.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Tapioca,459.00,14224.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Tomato,4386.00,52229.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Turmeric,1786.00,7945.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Water Melon,21.00,.00
Tamil Nadu,COIMBATORE,2003,Whole Year,Yam,5.00,.00
Tamil Nadu,COIMBATORE,2004,Kharif,Arhar/Tur,296.00,198.00
Tamil Nadu,COIMBATORE,2004,Kharif,Bajra,460.00,865.00
Tamil Nadu,COIMBATORE,2004,Kharif,Castor seed,236.00,87.00
Tamil Nadu,COIMBATORE,2004,Kharif,Cotton(lint),11547.00,14808.00
Tamil Nadu,COIMBATORE,2004,Kharif,Dry ginger,1.00,19.00
Tamil Nadu,COIMBATORE,2004,Kharif,Groundnut,19147.00,24227.00
Tamil Nadu,COIMBATORE,2004,Kharif,Horse-gram,5056.00,2466.00
Tamil Nadu,COIMBATORE,2004,Kharif,Jowar,94888.00,32292.00
Tamil Nadu,COIMBATORE,2004,Kharif,Maize,24692.00,27779.00
Tamil Nadu,COIMBATORE,2004,Kharif,Moong(Green Gram),5435.00,2074.00
Tamil Nadu,COIMBATORE,2004,Kharif,Other Kharif pulses,17642.00,3779.00
Tamil Nadu,COIMBATORE,2004,Kharif,Ragi,167.00,261.00
Tamil Nadu,COIMBATORE,2004,Kharif,Rice,7239.00,24454.00
Tamil Nadu,COIMBATORE,2004,Kharif,Sesamum,1125.00,392.00
Tamil Nadu,COIMBATORE,2004,Kharif,Small millets,13.00,18.00
Tamil Nadu,COIMBATORE,2004,Kharif,Sunflower,453.00,482.00
Tamil Nadu,COIMBATORE,2004,Kharif,Urad,2186.00,802.00
Tamil Nadu,COIMBATORE,2004,Rabi,Gram,4146.00,3071.00
Tamil Nadu,COIMBATORE,2004,Rabi,Wheat,15.00,1735.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Arecanut,1574.00,1844.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Banana,6102.00,285671.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Cardamom,813.00,63.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Cashewnut,292.00,106.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Coconut,100160.00,924200.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Coriander,1827.00,1329.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Dry chillies,1058.00,469.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Onion,1878.00,21165.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Sugarcane,5883.00,679798.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Sweet potato,2.00,30.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Tapioca,579.00,23894.00
Tamil Nadu,COIMBATORE,2004,Whole Year,Turmeric,1822.00,9686.00
Tamil Nadu,COIMBATORE,2005,Kharif,Arhar/Tur,365.00,197.00
Tamil Nadu,COIMBATORE,2005,Kharif,Bajra,412.00,745.00
Tamil Nadu,COIMBATORE,2005,Kharif,Castor seed,486.00,178.00
Tamil Nadu,COIMBATORE,2005,Kharif,Cotton(lint),6436.00,5710.00
Tamil Nadu,COIMBATORE,2005,Kharif,Groundnut,22515.00,30471.00
Tamil Nadu,COIMBATORE,2005,Kharif,Horse-gram,4261.00,1837.00
Tamil Nadu,COIMBATORE,2005,Kharif,Jowar,77490.00,28383.00
Tamil Nadu,COIMBATORE,2005,Kharif,Maize,21662.00,1320.00
Tamil Nadu,COIMBATORE,2005,Kharif,Moong(Green Gram),4456.00,1579.00
Tamil Nadu,COIMBATORE,2005,Kharif,Other Kharif pulses,12666.00,3077.00
Tamil Nadu,COIMBATORE,2005,Kharif,Ragi,69.00,116.00
Tamil Nadu,COIMBATORE,2005,Kharif,Rice,7406.00,20665.00
Tamil Nadu,COIMBATORE,2005,Kharif,Sesamum,1478.00,715.00
Tamil Nadu,COIMBATORE,2005,Kharif,Small millets,41.00,28.00
Tamil Nadu,COIMBATORE,2005,Kharif,Soyabean,19.00,3.00
Tamil Nadu,COIMBATORE,2005,Kharif,Sunflower,282.00,350.00
Tamil Nadu,COIMBATORE,2005,Kharif,Urad,1863.00,1302.00
Tamil Nadu,COIMBATORE,2005,Rabi,Gram,4500.00,3335.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Arecanut,1556.00,4469.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Banana,8056.00,395585.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Black pepper,128.00,25.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Cardamom,869.00,68.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Cashewnut,303.00,115.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Coconut,101541.00,10709.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Coriander,2086.00,649.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Dry chillies,1331.00,756.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Onion,2366.00,27499.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Sugarcane,8894.00,1237716.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Tapioca,848.00,32403.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Tobacco,327.00,489.00
Tamil Nadu,COIMBATORE,2005,Whole Year,Turmeric,2339.00,17867.00
Tamil Nadu,COIMBATORE,2006,Kharif,Rice,6221.00,24009.00
Tamil Nadu,COIMBATORE,2006,Kharif,Small millets,6.00,6.00
Tamil Nadu,COIMBATORE,2006,Rabi,Wheat,79.00,234.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Arecanut,1602.00,3828.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Arhar/Tur,544.00,398.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Bajra,458.00,856.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Banana,9948.00,396393.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Black pepper,129.00,25.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Cardamom,869.00,68.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Cashewnut,294.00,134.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Castor seed,280.00,103.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Coconut,104197.00,14829.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Coriander,1006.00,453.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Cotton(lint),3698.00,6518.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Dry chillies,1651.00,3304.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Garlic,1.00,4.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Gram,4191.00,3106.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Groundnut,15645.00,26424.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Horse-gram,4688.00,1587.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Jowar,79210.00,61651.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Maize,21528.00,115949.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Moong(Green Gram),4395.00,1760.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Onion,3223.00,37638.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Ragi,115.00,311.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Rapeseed &Mustard,1.00,3402.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Sesamum,1183.00,540.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Sugarcane,9456.00,1305713.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Sunflower,255.00,466.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Sweet potato,1.00,17.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Tapioca,1173.00,47343.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Tobacco,348.00,520.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Turmeric,2789.00,21076.00
Tamil Nadu,COIMBATORE,2006,Whole Year,Urad,2304.00,1609.00
Tamil Nadu,COIMBATORE,2007,Kharif,Rice,6479.00,24456.00
Tamil Nadu,COIMBATORE,2007,Kharif,Small millets,6.00,8.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Arecanut,1678.00,3192.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Arhar/Tur,394.00,276.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Bajra,569.00,943.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Banana,12126.00,442181.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Black pepper,129.00,25.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Cardamom,808.00,63.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Cashewnut,280.00,160.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Castor seed,198.00,73.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Coconut,107106.00,15978.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Coriander,1022.00,567.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Cotton(lint),1997.00,2609.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Dry chillies,1782.00,3024.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Gram,5245.00,3887.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Groundnut,14944.00,28061.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Horse-gram,3333.00,1176.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Jowar,74291.00,33475.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Maize,21203.00,111874.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Moong(Green Gram),3339.00,1953.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Onion,3372.00,39537.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Ragi,82.00,165.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Sesamum,982.00,263.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Small millets,10.00,8.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Sugarcane,7174.00,805913.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Sunflower,438.00,696.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Tapioca,1123.00,47394.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Tobacco,531.00,794.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Turmeric,1907.00,12181.00
Tamil Nadu,COIMBATORE,2007,Whole Year,Urad,2059.00,536.00
Tamil Nadu,COIMBATORE,2008,Kharif,Rice,2573.00,25437.00
Tamil Nadu,COIMBATORE,2008,Kharif,Small millets,8.00,6.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Arecanut,1608.00,3305.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Arhar/Tur,271.00,67.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Bajra,111.00,1548.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Banana,9805.00,487742.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Black pepper,127.00,25.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Cardamom,808.00,63.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Cashewnut,120.00,141.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Castor seed,92.00,81.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Coconut,76902.00,12406000.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Coriander,194.00,250.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Cotton(lint),1184.00,2220.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Dry chillies,986.00,712.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Dry ginger,2.00,40.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Gram,1620.00,3681.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Groundnut,8255.00,27278.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Horse-gram,1939.00,1038.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Jowar,34484.00,18434.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Maize,5692.00,146154.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Moong(Green Gram),1565.00,1123.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Onion,779.00,29198.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Ragi,43.00,86.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Sesamum,873.00,369.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Small millets,8.00,6.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Sugarcane,2581.00,812334.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Sunflower,29.00,426.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Sweet potato,2.00,27.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Tapioca,797.00,43875.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Tobacco,132.00,676.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Turmeric,1221.00,12451.00
Tamil Nadu,COIMBATORE,2008,Whole Year,Urad,1094.00,849.00
Tamil Nadu,COIMBATORE,2009,Kharif,Rice,2817.00,9884.00
Tamil Nadu,COIMBATORE,2009,Kharif,Small millets,5.00,5.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Arecanut,1651.00,3324.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Arhar/Tur,272.00,208.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Bajra,123.00,185.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Banana,9617.00,392089.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Black pepper,129.00,27.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Cardamom,808.00,63.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Cashewnut,111.00,56.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Castor seed,80.00,29.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Coconut,79532.00,1150800.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Coriander,357.00,129.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Cotton(lint),948.00,3010.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Dry chillies,800.00,427.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Dry ginger,2.00,32.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Gram,1989.00,1440.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Groundnut,7201.00,12651.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Horse-gram,2009.00,687.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Jowar,33081.00,14835.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Maize,5130.00,28486.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Moong(Green Gram),1822.00,1248.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Onion,858.00,12535.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Ragi,80.00,217.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Sesamum,695.00,206.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Sugarcane,1813.00,167702.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Sunflower,7.00,9.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Sweet potato,1.00,15.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Tapioca,600.00,21061.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Tobacco,235.00,351.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Turmeric,1285.00,7507.00
Tamil Nadu,COIMBATORE,2009,Whole Year,Urad,1017.00,387.00
Tamil Nadu,COIMBATORE,2010,Kharif,Arhar/Tur,316.00,214.00
Tamil Nadu,COIMBATORE,2010,Kharif,Castor seed,32.00,59.00
Tamil Nadu,COIMBATORE,2010,Kharif,Cotton(lint),878.00,2269.00
Tamil Nadu,COIMBATORE,2010,Kharif,Groundnut,6440.00,13090.00
Tamil Nadu,COIMBATORE,2010,Kharif,Horse-gram,1649.00,509.00
Tamil Nadu,COIMBATORE,2010,Kharif,Maize,3847.00,22512.00
Tamil Nadu,COIMBATORE,2010,Kharif,Moong(Green Gram),1485.00,683.00
Tamil Nadu,COIMBATORE,2010,Kharif,Ragi,57.00,137.00
Tamil Nadu,COIMBATORE,2010,Kharif,Rice,2666.00,10419.00
Tamil Nadu,COIMBATORE,2010,Kharif,Sunflower,3.00,4.00
Tamil Nadu,COIMBATORE,2010,Kharif,Urad,994.00,677.00
Tamil Nadu,COIMBATORE,2010,Rabi,Gram,1619.00,1162.00
Tamil Nadu,COIMBATORE,2010,Whole Year,Sugarcane,1505.00,175225.00
Tamil Nadu,COIMBATORE,2011,Kharif,Bajra,91.00,201.00
Tamil Nadu,COIMBATORE,2011,Kharif,Cotton(lint),1316.00,5227.00
Tamil Nadu,COIMBATORE,2011,Kharif,Groundnut,5420.00,13612.00
Tamil Nadu,COIMBATORE,2011,Kharif,Jowar,18112.00,13059.00
Tamil Nadu,COIMBATORE,2011,Kharif,Maize,2119.00,16962.00
Tamil Nadu,COIMBATORE,2011,Kharif,Ragi,19.00,50.00
Tamil Nadu,COIMBATORE,2011,Kharif,Rice,2629.00,10486.00
Tamil Nadu,COIMBATORE,2011,Rabi,Bajra,3.00,9.00
Tamil Nadu,COIMBATORE,2011,Rabi,Cotton(lint),118.00,325.00
Tamil Nadu,COIMBATORE,2011,Rabi,Groundnut,1657.00,4278.00
Tamil Nadu,COIMBATORE,2011,Rabi,Jowar,5002.00,5655.00
Tamil Nadu,COIMBATORE,2011,Rabi,Maize,2325.00,16166.00
Tamil Nadu,COIMBATORE,2011,Rabi,Rapeseed &Mustard,3.00,1.00
Tamil Nadu,COIMBATORE,2011,Rabi,Wheat,3.00,2040.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Arecanut,1732.00,3280.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Arhar/Tur,309.00,269.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Banana,8634.00,339894.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Black pepper,129.00,27.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Cardamom,808.00,63.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Cashewnut,105.00,28.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Castor seed,32.00,11.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Coconut,82704.00,1250800000.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Coriander,173.00,81.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Dry chillies,628.00,274.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Dry ginger,1.00,11.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Gram,1562.00,1004.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Horse-gram,1661.00,781.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Moong(Green Gram),1922.00,1165.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Onion,891.00,10636.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Small millets,2.00,2.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Sugarcane,1484.00,192425.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Sunflower,48.00,88.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Tapioca,652.00,24556.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Tobacco,86.00,232.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Turmeric,2454.00,27931.00
Tamil Nadu,COIMBATORE,2011,Whole Year,Urad,1391.00,990.00
Tamil Nadu,COIMBATORE,2012,Kharif,Arhar/Tur,212.00,88.00
Tamil Nadu,COIMBATORE,2012,Kharif,Castor seed,64.00,11.39
Tamil Nadu,COIMBATORE,2012,Kharif,Cotton(lint),558.00,979.00
Tamil Nadu,COIMBATORE,2012,Kharif,Groundnut,5434.00,8549.00
Tamil Nadu,COIMBATORE,2012,Kharif,Horse-gram,1616.00,638.00
Tamil Nadu,COIMBATORE,2012,Kharif,Maize,4601.00,16919.00
Tamil Nadu,COIMBATORE,2012,Kharif,Moong(Green Gram),1398.00,300.00
Tamil Nadu,COIMBATORE,2012,Kharif,Ragi,25.00,47.00
Tamil Nadu,COIMBATORE,2012,Kharif,Rice,2156.00,7890.00
Tamil Nadu,COIMBATORE,2012,Kharif,Sunflower,4.00,5.00
Tamil Nadu,COIMBATORE,2012,Kharif,Urad,987.00,526.00
Tamil Nadu,COIMBATORE,2012,Rabi,Gram,1295.00,929.00
Tamil Nadu,COIMBATORE,2012,Whole Year,Sugarcane,1404.00,147841.00
Tamil Nadu,COIMBATORE,2013,Kharif,Bajra,56.00,128.00
Tamil Nadu,COIMBATORE,2013,Kharif,Castor seed,66.00,23.00
Tamil Nadu,COIMBATORE,2013,Kharif,Cotton(lint),336.00,768.00
Tamil Nadu,COIMBATORE,2013,Kharif,Groundnut,4341.00,10788.00
Tamil Nadu,COIMBATORE,2013,Kharif,Horse-gram,969.00,930.00
Tamil Nadu,COIMBATORE,2013,Kharif,Jowar,18516.00,16636.00
Tamil Nadu,COIMBATORE,2013,Kharif,Maize,3082.00,20147.00
Tamil Nadu,COIMBATORE,2013,Kharif,Moong(Green Gram),677.00,486.00
Tamil Nadu,COIMBATORE,2013,Kharif,Onion,708.00,12036.00
Tamil Nadu,COIMBATORE,2013,Kharif,Ragi,8.00,22.00
Tamil Nadu,COIMBATORE,2013,Kharif,Rice,2158.00,10139.00
Tamil Nadu,COIMBATORE,2013,Kharif,Sunflower,1.00,2.00
Tamil Nadu,COIMBATORE,2013,Kharif,Urad,646.00,543.00
Tamil Nadu,COIMBATORE,2013,Rabi,Bajra,18.00,36.00
Tamil Nadu,COIMBATORE,2013,Rabi,Cotton(lint),12.00,29.00
Tamil Nadu,COIMBATORE,2013,Rabi,Groundnut,714.00,1601.00
Tamil Nadu,COIMBATORE,2013,Rabi,Horse-gram,880.00,840.00
Tamil Nadu,COIMBATORE,2013,Rabi,Jowar,6485.00,6469.00
Tamil Nadu,COIMBATORE,2013,Rabi,Maize,2361.00,15650.00
Tamil Nadu,COIMBATORE,2013,Rabi,Moong(Green Gram),297.00,240.00
Tamil Nadu,COIMBATORE,2013,Rabi,Onion,78.00,661.00
Tamil Nadu,COIMBATORE,2013,Rabi,Ragi,2.00,8.00
Tamil Nadu,COIMBATORE,2013,Rabi,Rapeseed &Mustard,3.00,1.00
Tamil Nadu,COIMBATORE,2013,Rabi,Urad,153.00,131.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Arecanut,1817.00,3686.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Arhar/Tur,544.00,526.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Banana,7412.00,324506.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Black pepper,128.00,26.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Cardamom,808.00,63.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Cashewnut,103.00,29.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Coconut,84531.00,1212000000.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Coriander,138.00,48.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Dry chillies,481.00,131.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Gram,1162.00,811.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Sugarcane,1170.00,121181.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Sweet potato,2.00,42.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Tapioca,340.00,10174.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Tobacco,100.00,159.00
Tamil Nadu,COIMBATORE,2013,Whole Year,Turmeric,1203.00,6472.00
Tamil Nadu,CUDDALORE,1997,Kharif,Banana,3201.00,79293.00
Tamil Nadu,CUDDALORE,1997,Kharif,Horse-gram,90.00,50.00
Tamil Nadu,CUDDALORE,1997,Kharif,Onion,42.00,340.00
Tamil Nadu,CUDDALORE,1997,Kharif,Sesamum,6863.00,3840.00
Tamil Nadu,CUDDALORE,1997,Kharif,Small millets,1718.00,1900.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Arhar/Tur,461.00,230.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Bajra,6184.00,15120.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Banana,3459.00,102500.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Cashewnut,24185.00,3720.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Castor seed,10.00,10.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Coriander,5101.00,420.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Cotton(lint),2147.00,2840.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Dry chillies,253.00,150.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Groundnut,40268.00,85120.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Jowar,2677.00,2370.00
Tamil Nadu,CUDDALORE,1997,Whole Year,Maize,3.00,10.00
